%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
11           NO_ID    2.019157274    1.747474021    1.565514187     2.07325194    2.185562306    1.616323757    2.090962862    3.959208611    2.679088562            100            100            100 
12           NO_ID    2.021906312    1.706897946    1.027685468    2.223626471    2.201928014    1.809454712     2.00814443    5.646413267    7.539367948 0.003212426873  0.02798410612  0.03558594991 
13           NO_ID    2.022143011    1.907393202    1.341258963    2.200048715    2.037488975    1.792444692    1.911864042    7.765476603    2.812826795  0.01322413624  0.00415376941 0.0004645300763 
14           NO_ID    2.022238496    1.932784939    1.468083469    2.149227808    2.100398382    1.713292493    1.734311995    7.925927397     1.36457092  0.01392798108 0.003898292718 0.0001805242514 
15           NO_ID    2.024546245    1.831449249    1.404856144    2.155861702    2.056843624     2.03535526    2.082748282   0.1779510622    3.228816252  0.00541861239 0.001730862575  0.00203463896 
16           NO_ID    2.025142298    1.957292124    1.530747717    2.207340922    2.008564163    1.784524472    1.782700403    2.499448407    9.166827331            100            100            100 
17           NO_ID    2.026006853    1.787909075    1.526123664    2.034655368    2.101549837    1.773453575    1.848422678    11.73162228    4.799887656            100            100            100 
18           NO_ID    2.026378158    1.762124904    1.382474465    2.027462801    2.041230132    2.085248723    1.629343315    1.398269015    2.026199264   0.0024462953 0.001930520689 0.001844341775 
19           NO_ID    2.028040412    1.707663053    1.083698587    2.067996971    2.248506501     2.02938725    1.714885263    4.095518373     11.8825865 0.003930194153 0.006501761617 0.002783161136 
20           NO_ID    2.028606711    1.989843578    1.472107793    2.176091535    2.268549122    2.098845562    1.610701151    9.812446843    5.946751968            100            100            100 
21           NO_ID    2.031668165    1.776803537    1.251184006    2.021150216    2.253855531    1.743244167    1.784608063    10.97393064    1.878666469   0.0462555933 0.006661766465 0.002903792457 
22           NO_ID    2.033129285    1.831336458    1.400015012    2.243193943    2.299411429    1.904945457    1.732295143    5.613356567   0.6060091297 0.004031121736 0.002743197142 0.001010082307 
23           NO_ID    2.033434083    1.777214268     1.13600404    2.077876368    2.135786469     1.66256421    1.729646522    7.009342469    9.684015662  0.01051495289 0.003985430669 0.0003666639164 
24           NO_ID    2.033729994    1.941683251    1.430698067    2.255045181    2.266758813    2.087605504    1.638412001    1.785407268    5.133990847 0.003789399553 0.001752925104 0.002004279789 
25           NO_ID    2.033948932     1.82507704    1.189234472    2.178679635    2.006931399    2.029228615    1.622935245    5.522467623     1.20205782 0.004214769744 0.000581905992 0.003319382139 
26           NO_ID    2.033965016    1.994453496    1.583878165    2.066951371    2.059295741    1.718874715    2.091020304    1.582426826   0.9387183436            100            100            100 
27           NO_ID    2.038430042    1.916305375    1.014693602     2.06835892    2.022584277    1.998486033    1.815585535     10.8808238    3.624909306  0.04482197097  0.03034783265  0.03575278409 
28           NO_ID    2.038471228    1.993859887    1.334600007    2.169977381    2.027163478    1.708226538    1.841493391    1.015682767    11.95392851  0.06852741844 0.002768827436 0.0009633228595 
29           NO_ID    2.040194399    1.917408877     1.55264329    2.033178133    2.065224252    1.800990854    1.777141701    7.724910958   0.6131450965            100            100            100 
30           NO_ID    2.041194038    1.971224704    1.130664579    2.086306457    2.026733434    2.037070204    1.622566914    3.341750841   0.3441737687 0.005372214271 0.003589518218 3.516496394e-05 
31           NO_ID    2.044404789    1.897635919    1.549837307    2.298228591     2.23391229    1.846235805    1.783780316    6.245199482    5.762993599            100            100            100 
32           NO_ID     2.04738459    1.817237006    1.338703877    2.001917157    2.092844214    1.878268198    2.085801988    5.351787734         10.597  0.01649442951 0.005192951558 0.001385049646 
33           NO_ID    2.048368495     1.87282283    1.224079196    2.222217697    2.296333357    1.932976604    1.662659767    4.081348162      5.2504933 0.001811213943 0.0006473409236 0.003284471201 
34           NO_ID    2.048437869    1.821964632    1.229152313    2.079399348    2.065446443    1.711627988    1.785179946   0.1338794344    1.330000124 0.005918849141 0.0002562913109 0.003660009925 
35           NO_ID    2.054853441    1.742359429    1.034462457    2.120873921    2.181726888    2.070294775    1.733998437     3.43940611    4.807967894 0.001088136172  0.01692810033  0.02597206707 
36           NO_ID     2.05666055     1.96127241    1.006006766    2.109858075    2.148876535    1.784929505    1.634492201   0.7963269077    4.749153303 0.006394877956    0.036948122  0.04184243315 
37           NO_ID     2.05716319    1.975406936    1.559747724    2.296431341    2.112742149    1.754747152    2.005468078    2.802982132    11.20332584            100            100            100 
38           NO_ID    2.057959576    1.947767922    1.532556722    2.094609751    2.264446794    1.931772166    1.647752476    4.546984056    11.97846725            100            100            100 
39           NO_ID    2.059093369    1.853658553    1.092412265    2.111821054    2.174688862    1.689781975    1.856117246    9.707433308  0.09502743003            100            100            100 
40           NO_ID    2.059869161     1.76950478    1.445334279    2.137305151    2.162187974      1.6468743    1.752130034   0.5824525229    11.23708031 0.008095315386 0.002427207224 0.001373618618 
41           NO_ID    2.064594698    1.872964498    1.337984811     2.27426652     2.13200488    1.862863566    1.767243158    8.559865603    5.498080733  0.02137825962 0.005120378996 0.001428216592 
42           NO_ID    2.067279605     1.77337371    1.261703783    2.200361226    2.242164195    2.053931159    1.993022352    8.746455999    8.732750649            100            100            100 
43           NO_ID    2.067281663    1.895643967    1.526632086     2.04886807    2.160675095    1.779798788    1.641346289    11.67605485    3.040598247            100            100            100 
44           NO_ID    2.068362718    1.845340825     1.40455864    2.053922047       2.118456    1.702446708    1.791086648     11.5981625    3.421487462  0.06807973698 0.008887123888 0.005234202454 
45           NO_ID    2.071982887    1.867762678    1.421894612    2.150263822    2.150447326    1.633523666    1.889772601    8.713446545    10.91390061  0.02628784909 0.005420624081 0.001703401391 
46           NO_ID     2.07401164    1.896909833    1.454467383    2.056810337    2.046362222    1.820131521    2.028245519    11.33502748    3.636451935  0.05694681496 0.007615688099 0.003946901937 
47           NO_ID    2.076081343     1.84897579    1.078832202    2.045347559    2.254702572    1.745314148    2.049064561    0.806306871    3.189353615 0.003601076826 0.005365486679 0.001661130463 
48           NO_ID    2.076685149    1.973651725    1.316950565    2.257729635    2.065622604    1.630567292    1.841627172    3.019542984    4.125343045 0.002713950122 0.002386210528 0.001346084537 
49           NO_ID    2.078096268    1.969536506     1.59982309    2.039447093    2.204561866     2.01839103    1.668453021    2.609856383    1.581455526            100            100            100 
50           NO_ID    2.078853577    1.861688288    1.429766499    2.075093222     2.20456068    1.917150309    1.691611807    8.039680831   0.1212933697    0.017195929 0.004346079655 0.000602314329 
51           NO_ID    2.079923847    1.705679382    1.586724518    2.268061566    2.296433207    1.716386096    1.951894955    1.513680563   0.8767144442            100            100            100 
52           NO_ID    2.080780968    1.822423095    1.007166666    2.002686118    2.151245626    1.966481179    1.616721532    8.784181839    9.698919396  0.02408615003  0.03324186511  0.03793791913 
53           NO_ID    2.080962889    1.983161084    1.575033973    2.236146609    2.225347669    2.026953898    1.632338172    7.222385145    8.690161562            100            100            100 
54           NO_ID    2.084882147    1.883609063    1.229143826    2.281980376    2.015806985    1.724190942    2.056703296    5.454193401    9.551297652  0.01232064842 0.003708705074 0.0001833177592 
55           NO_ID    2.085992228    1.891488886    1.421848766    2.003662427    2.129054692    1.966668648    2.056556728    2.202077258    9.899507145            100            100            100 
56           NO_ID    2.086456326    1.779385747    1.455321624     2.28026493     2.25214313    1.722254722    1.890446438    10.81451067    11.43440063  0.06228419092 0.009171186841 0.005454791345 
57           NO_ID    2.086584026    1.940393714    1.380826158    2.120076822    2.109389817    1.683527367    1.932097797   0.2043328007    1.722837842 0.009821920702 0.001503818668 0.002241224683 
58           NO_ID    2.089086881    1.824718446    1.200570449    2.123847362    2.169620317     1.88298334    1.677524168    0.277018726    1.279119144 0.006423825435 0.000456958694 0.004363923137 
59           NO_ID    2.090280629    1.882352657    1.363222456    2.208800707    2.120645859    1.927819562    1.703827347    7.326103531    9.225158772  0.01471252945 0.004345661279 0.0006220541147 
60           NO_ID    2.090620021    1.913828533    1.587661451    2.053825031    2.106817775    1.737830589    1.726732651    7.525948554     6.39443392            100            100            100 
61           NO_ID    2.093013437    1.808636054    1.365270524    2.011184493    2.001587207    1.691946739    2.095406816   0.9155252319    11.53146207   0.0233652679 0.004674280282 0.000855577277 
62           NO_ID    2.094926929    1.924469312    1.353854541    2.126763244    2.171942631    1.744479309    1.918105468    9.685754706   0.6381215866  0.03651003783 0.006172598093 0.002510065638 
63           NO_ID    2.095087766    1.778790132    1.053979555    2.231176673    2.259913328    1.919560991    1.914121433    4.145130165    1.062086698  0.00144239439 0.000522078147 0.003402161477 
64           NO_ID     2.09602596    1.718027149    1.047826844    2.267929983    2.081688758    1.945870809     1.73750316    2.546765379    8.933178829 0.001510471756 0.002993209831 0.008123838958 
65           NO_ID    2.096704449    1.753871977    1.289475992    2.211369401    2.125187801    1.972546881    1.997265297    2.254578957    7.337658258 0.001913913685 0.002228358532 0.001563285428 
66           NO_ID    2.098637731    1.836142647    1.173321219    2.035437254    2.065724843    1.795265273    1.625665387    6.653798671    2.388584594 0.007537511466 0.001340832623 0.002473999408 
67           NO_ID      2.0990139    1.860330895    1.336474019    2.095998043    2.191226423     1.83243619    1.868883887     11.1013152    6.647805929  0.06266767485 0.008715719856 0.005095848967 
68           NO_ID    2.099518775    1.798203489    1.093078583    2.055566089    2.087525864    1.661388703    1.699949969    3.039221664    6.556406387 0.002455954749 0.005932960842 0.002534355083 
69           NO_ID    2.100047834    1.984337339    1.517861626    2.204461826    2.183431175    1.978901286    1.642981911    6.341598745    7.502849437            100            100            100 
70           NO_ID    2.100582866    1.878644737     1.00066798    2.201190286    2.022320946    1.765804938    1.955486225    9.785249551    6.798028934  0.03883869398  0.03227739366  0.03650885183 
71           NO_ID    2.100873193    1.883477243     1.26167174    2.234219377    2.273115709    1.606388385    1.762054393    5.738983302    11.33710047  0.01215149614 0.003792552778 3.410665204e-05 
72           NO_ID    2.104413486     1.72970909    1.505916217    2.077771796    2.126336072    1.845366511    2.058969437    10.28309305   0.9323798534            100            100            100 
73           NO_ID     2.10898705    1.702855142     1.51953268    2.211157143    2.297954251    1.778222837    1.795280042   0.7151172518    6.643356647            100            100            100 
74           NO_ID    2.111914213    1.906634493    1.031976874    2.203167676    2.129651563    1.634942157    1.664605539    3.130905805    9.189907399 0.003300396368  0.01868519559  0.02770843664 
75           NO_ID     2.11455334    1.786404733    1.382962498    2.088290691     2.19770743    1.938497066    1.921757226   0.2429915966    9.379953944  0.01512865537 0.003796679779 2.870735787e-05 
76           NO_ID    2.114810695     1.77078713    1.412609418    2.119257702    2.140547208    1.624901272    1.603154939    6.069268017   0.6611188076 0.005211387345 0.003015198657 0.0007479624927 
77           NO_ID    2.117211934    1.781296337     1.54159804     2.07828615    2.222719108    1.654052696     1.77750894    3.442389564    7.919660192            100            100            100 
78           NO_ID    2.119517956    1.872997161    1.326026517    2.170358873    2.279594481    1.770973624    1.611221898    5.139512811    9.337982698 0.004521188489 0.003179435626 0.000544239808 
79           NO_ID    2.122627839    1.859865093    1.374493337     2.00986597    2.084793201    1.860936008    1.921201165    5.429445083    1.216978994 0.003247862474 0.002538552148 0.001207619311 
80           NO_ID    2.123577593     1.80545744    1.507945739    2.152373339    2.252802428    1.930073925    2.059554362   0.9390754238    11.96529208  0.02483438489 0.004642399569 0.0008028218932 
81           NO_ID     2.12371687    1.804685381     1.24215698    2.163108322    2.101882642    1.740493933    2.079559775    8.010355167    4.918055145  0.01778230444 0.003707206066 0.0001345280421 
82           NO_ID    2.128835975    1.894261798    1.395219732    2.130741254     2.17608959    2.026085715    1.835304329    6.963173823    10.88570377            100            100            100 
83           NO_ID    2.129764257     1.92335593    1.496036471    2.071900148    2.183942607    1.788654135    1.677816814    7.316066643    5.301957448  0.01343102001 0.004125561581 0.0003944573155 
84           NO_ID    2.131998973    1.868699127     1.46208548    2.296990735     2.20423757    1.680466244    1.877237788    8.246189043    5.644958409  0.02248742926 0.005256092777 0.001532702738 
85           NO_ID    2.133806801    1.755231142    1.596155315    2.049150517    2.141146147    1.740803984    2.001052943    9.177473516    11.28759283            100            100            100 
86           NO_ID     2.13479623    1.967907471    1.555535718    2.031726142    2.140991705    1.914668391    1.939388776    5.337117073     9.53717927            100            100            100 
87           NO_ID    2.138093573    1.817830986    1.570054191    2.205255698    2.244554944     1.65020165    1.974180284    11.92881905    6.720101464            100            100            100 
88           NO_ID    2.138193811    1.973044196    1.313954119    2.267555518    2.191253721    1.795719048    1.698341908     10.0790088    1.659104337  0.04902489885 0.007720053073 0.004084703056 
89           NO_ID     2.13856972    1.900813865    1.335673271    2.105800546    2.037345635    2.007383234    1.643747578   0.9274128941    2.613730868            100            100            100 
90           NO_ID    2.139271024    1.860932326    1.129568095    2.127762764    2.091965416    1.871739952    1.641919343    11.80564407    7.321501536  0.08079395194   0.0105569025 0.007076120745 
91           NO_ID    2.140596728    1.700847412    1.421539422    2.052935224    2.076502307    1.757078256    1.906285158   0.4288673459    2.694506509  0.00353262127 0.001892561953 0.001907682812 
92           NO_ID    2.140969042    1.747772388    1.448182355      2.0654551    2.292545352    1.883214538    2.007979941    7.191652037    2.595632238  0.01006356923 0.003743070817 2.619640147e-05 
93           NO_ID    2.141632438    1.772869229    1.051842885     2.04465381    2.199308014     1.65603965    1.767462821    6.821559244    10.98307823  0.01277684257 0.003237770771 0.0005785414542 
94           NO_ID    2.141705204    1.931744819    1.121984803    2.249436318    2.151531113    2.096932919    2.006326662    0.406703979    6.433307679  0.01223267448 0.004000080155 0.0004639250011 
95           NO_ID    2.141804905    1.985136287    1.470410459    2.248341134    2.057664623    2.081795344    1.755131883    10.76136096    4.570600303  0.04896310966 0.006993660999  0.00331123361 
96           NO_ID     2.14212976    1.939570916    1.272748531     2.14889334    2.130865393    1.952385047    1.719581646    9.576556378    3.602318842  0.04001006566 0.006730855359 0.003031682572 
97           NO_ID      2.1425446    1.913512796    1.101998348    2.225637282    2.295253083    1.689757193    1.909006038    8.256409042    2.072342685  0.02337052404 0.008588621689 0.005169248587 
98           NO_ID    2.142803568    1.774887635     1.50763656    2.152011133    2.070946851    1.862976266    1.640728005    1.126053773    3.624266403 0.003723845906 0.001948801011 0.001838213018 
99           NO_ID    2.148185912    1.903986507    1.388819667    2.161815305    2.229448205    1.632478123    2.027387569    4.325113604    1.056730913 0.001937157786  0.00224476562 0.001509062684 
100          NO_ID    2.148403596    1.711616991     1.20952729     2.10836736    2.031400609    1.878147582    2.099340987    2.354536404    8.324747251            100            100            100 
101          NO_ID    2.148623191    1.910824475    1.498234599    2.232430688    2.088813376    2.043314681    1.893787034    1.771261248    3.207340419 0.008066086627 0.001875877349 0.001887150314 
102          NO_ID    2.149914163    1.732989521    1.347881222    2.097677201    2.156686123    1.903885703    1.735232091    5.935410471    9.566730239            100            100            100 
103          NO_ID    2.161943426    1.809934548    1.154287071    2.154707572    2.249725859    1.931272788    1.791136349    6.625397542    3.696131192 0.009345054324  0.00312176694 0.0005613737649 
104          NO_ID    2.164680703    1.787746364    1.230756327    2.105700347     2.23147637    1.996448895    1.756608263   0.3882089576    4.812135812 0.005385494311 0.0006148946667 0.003307086675 
105          NO_ID    2.164763272    1.991073029    1.499477838    2.132176799     2.13669209    2.083716669     1.80692805    2.928897971    2.222721902 0.002763352583 0.001973447383 0.001775681559 
106          NO_ID    2.164865675    1.949918273    1.211710973    2.154740257    2.056826723    1.632280471    1.942899052     11.2985602   0.5848546366  0.05872618308 0.006028781684 0.002241488175 
107          NO_ID    2.164928803     1.70839081    1.566924108    2.291699139    2.056836834    1.860710921     1.86781924    1.244134153    11.53725729            100            100            100 
108          NO_ID    2.165387535    1.827661463    1.232767287    2.280798737    2.064670196    1.862727497    1.738113323    6.013909095    4.257053221 0.005623723682  0.00186158527 0.002030574204 
109          NO_ID    2.168585046    1.707702347    1.111647765    2.271230967    2.240953166    1.866848306    2.091058775 0.008519388739    1.534895316 0.004849927433 0.005140044796 0.001619300164 
110          NO_ID    2.168965277    1.745093894    1.038504946    2.053665532    2.137881547    1.806563089    1.891240037  0.03959476391    9.032819838  0.01251693435 0.007372451668  0.01338777761 
111          NO_ID    2.170014763    1.915816592    1.201580665    2.288343764    2.299752252    1.612374709    1.607220336    8.116797095     5.48305554  0.02283180917   0.0033583389 0.0005063751757 
112          NO_ID     2.17346103    1.944837333    1.574139421     2.15664794    2.254853855    1.783464727    1.715134924    2.172274903    4.047159011            100            100            100 
113          NO_ID    2.173915711    1.883098831    1.372770951     2.23990462    2.219427233    1.613916845    1.690801294    11.95306322    2.951861994   0.1129320283  0.01511596425  0.01158442807 
114          NO_ID    2.176263896    1.959942652    1.584083203     2.12054785    2.164267876    1.751526737    1.773398131    10.06522551    2.205552076            100            100            100 
115          NO_ID    2.176273355    1.969881206    1.124287149    2.010188293     2.11492137    1.764260374    1.756304388    2.183072192    9.442641879 0.005757417367 0.003983862283 0.0004620697185 
116          NO_ID    2.177046592    1.862978172    1.454137584    2.212968455    2.206447854    1.891394523    1.898744692  0.04230419735    5.571340288 0.008732049169  0.00172387842 0.002051743401 
117          NO_ID    2.177668246    1.965041277    1.103147626    2.295683148    2.250195599    1.710967097    1.613895082    7.438155025    9.863137956  0.01909315191 0.008402967625 0.004970796591 
118          NO_ID    2.177749829    1.988719769    1.314676615    2.037271278    2.299053836    1.689974036    1.823921597   0.9886611761    1.026656444 0.004085936097 0.001774152983 0.001963817761 
119          NO_ID     2.18204236    1.776593305    1.440896002    2.285839688    2.120913331    1.723510924      1.6534097    9.309375425    9.951816653   0.0341263447 0.006249896838 0.002517442495 
120          NO_ID    2.182377343    1.853835649    1.392038302     2.10046253    2.284272433    1.731863303    2.078080009    8.967082097    11.94180856  0.05404419406 0.009049165957 0.005308082761 
121          NO_ID    2.183113617    1.812974429    1.493699012    2.257332404    2.187234855    1.778634001    1.809282357    11.32931589    11.93627293  0.08749824928  0.01191603337 0.008279412799 
122          NO_ID    2.183171596    1.763582369     1.01162773    2.232954243    2.077950325    1.688813143    1.959518894    6.048090602    9.554007678  0.01510061855  0.03505507328  0.04024672563 
123          NO_ID    2.184117714    1.727037161    1.442651555    2.213417909     2.05718296    1.831224424     1.91623259    3.614443729    8.158356264            100            100            100 
124          NO_ID    2.184793695    1.750898396    1.363676397    2.067765954    2.221986663    1.698293996    2.078151167     7.14448462    5.040360043  0.01015865068  0.00397314007 0.000223269542 
125          NO_ID    2.185823279    1.964945636    1.519050283    2.204258265    2.138022333    2.001759952    1.939764042    4.634187974    6.185460054 0.003481638811 0.002849925208 0.0009063298414 
126          NO_ID    2.186388414    1.821620137    1.519948474     2.21590908    2.193639607    2.063335643     1.99970417    6.462783591    2.387605756 0.009146714912 0.003922306269 0.0001535678378 
127          NO_ID    2.188563694    1.761632597    1.056438427    2.163340632    2.165559887    1.981721798    1.651962112    10.85441734    10.65514856   0.0475252401 0.009848256736 0.005895494764 
128          NO_ID    2.191421896    1.951759886    1.225711067    2.234173082    2.142482246    2.042518958     1.81263004    9.066145637   0.3043054418  0.03356703545 0.004738279278 0.0009118829972 
129          NO_ID    2.191568278    1.799148973    1.024202898    2.222310293     2.07046776    1.921769907    1.667508413    2.610180238    5.679498182 0.0009025133486  0.03298303089  0.03992090426 
130          NO_ID    2.191640007    1.822491173    1.576529221    2.078228854    2.182434059    2.089906654    1.719318521    6.019824986    11.61508799            100            100            100 
131          NO_ID    2.193386886     1.73641265     1.16718868    2.239655435    2.137509822    1.685836352    1.962372156    6.769438564    7.699740639            100            100            100 
132          NO_ID    2.193712592    1.972000099    1.210604022     2.03777796    2.078224427    1.896952067    1.706165671    4.915129487    3.099170176 0.002225602794 0.0005703049783 0.003307723374 
133          NO_ID    2.194158748    1.740491082    1.583960063     2.23653036    2.065338046    1.805527482    1.827563109   0.3412795646    4.909116706            100            100            100 
134          NO_ID    2.194340994    1.714484422    1.088991024    2.153363382    2.283161703    2.056936086    1.752259852    1.330803032    10.45366611 0.007166884167 0.006881321642 0.003302412585 
135          NO_ID    2.196459983    1.944071486    1.246718557    2.070674458    2.101087947    1.868417317    1.817264606    7.875473967    10.54718089  0.02027556314 0.003974538163 0.0001577042748 
136          NO_ID    2.197087167    1.844272868    1.146213775    2.127898522    2.194734115    2.047918092    1.752024274    9.744087421       5.177038   0.0490736231 0.008009647426 0.004416168276 
137          NO_ID    2.197283238    1.869142905    1.065964702    2.285038817    2.194440401    2.057776003    1.933979751    5.979423252    9.656976615            100            100            100 
138          NO_ID    2.198964248    1.798080534    1.319507826    2.267065057     2.24383628    1.890397225    1.619267614    3.887986457    6.296001527 0.001491093877 0.002712857485 0.001034350669 
139          NO_ID    2.199269852    1.904845221    1.400273949    2.237013465    2.258832386    1.713166088    1.846601285    4.363848301    8.733879166 0.004486026228 0.002801605871 0.0009652983139 
140          NO_ID    2.205576279    1.846133414    1.504146072    2.079453998    2.109213007    1.901954868    1.885117921    5.280288574    7.119331082 0.003837873824 0.002927026327 0.0008370519006 
141          NO_ID    2.209355282    1.737691112    1.119368612    2.095798902    2.102629132    1.600130032    2.077019969    8.908238147    4.378713466  0.02317083968 0.007587387765 0.004102416789 
142          NO_ID    2.212123072    1.752868924     1.23436986    2.221484155    2.244613241    1.987469602     1.70878604    4.562538013    1.768089999 0.001818355318 0.001607128239 0.002299084203 
143          NO_ID    2.212490704    1.851996875    1.073683918    2.109491806    2.175747999     1.78940916    1.991806348    7.875928596    2.700041102  0.02005401597 0.009075914724 0.005447865659 
144          NO_ID     2.21984061    1.714512474    1.013021455     2.19129873    2.228482185    1.813999524    1.692964489    6.900133613    5.508926463 0.007162531759   0.0368086996   0.0418467003 
145          NO_ID    2.219988993    1.729468753    1.503323118    2.004275252    2.107778868    2.068951082    2.028722268    7.422026545     4.30826884 0.009501977103 0.003764651898 8.311898366e-06 
146          NO_ID    2.220464425    1.781466196    1.241419884    2.059820295    2.261765175    1.975297468    2.001663704   0.9940565568    6.497278554 0.003650141744 0.001033956586 0.002875231689 
147          NO_ID     2.22348459    1.833933761    1.462718778    2.097749803    2.266138777    1.935400991    1.866488963     11.0530828   0.6464785787  0.08515727602  0.01290804409 0.009320188417 
148          NO_ID    2.224099961    1.982959768    1.272366286    2.140922486    2.132182954    1.990439462    1.601127331    3.969920432    7.123998271 0.001859175533  0.00213574174  0.00167003797 
149          NO_ID    2.224121351     1.79392318    1.049769694    2.208054876    2.119396942    1.632230573    1.933323264    7.453932505    3.145363381  0.01266094173 0.003633933407 0.0008240480559 
150          NO_ID    2.225053979    1.841506804    1.070904371    2.276497205    2.245960071    1.927307518    1.668802087    2.948913408    11.53399711 0.006738243694  0.00504910151 0.001433955319 
151          NO_ID    2.225328138    1.859703341    1.158363712    2.195718503    2.292954526    1.673705222     2.01215386    11.54550695     11.7767493   0.1428722597  0.01867707813   0.0151056681 
152          NO_ID    2.228117689    1.877138199    1.438249492    2.256625453    2.067032604    1.745145997    2.029217553    10.42606435    10.45835822  0.04814768652 0.007309682453 0.003585986213 
153          NO_ID    2.230343177    1.845692022    1.388005866    2.018219637    2.212507182    1.631202299    1.797508103    1.454181758    7.533667857 0.003702183259 0.001903458665 0.001873060707 
154          NO_ID    2.230768928     1.98153083    1.599200321    2.277832367    2.213580531    1.724745197    2.012331236     11.0277062    11.92226021            100            100            100 
155          NO_ID    2.230778978    1.911033176    1.343814247    2.292436222    2.049628447    1.971342533    1.890457368    4.695776042    5.791687284 0.004897094962 0.003898372609 0.0001746358372 
156          NO_ID    2.233219645    1.810808579    1.550599237    2.032314772    2.096530799    1.873091985    1.971641476    1.743786872    2.216437151            100            100            100 
157          NO_ID    2.234155739    1.949714911    1.243126088    2.193832571    2.109082939    2.055933198    1.984457551    8.742989786    5.972316706  0.02557039249 0.004934861589 0.001134710877 
158          NO_ID    2.236069326    1.960354497    1.179229243    2.020492735    2.261020162    1.816797683    2.002391317    10.15870103     8.52152043  0.06840649432 0.009571611032 0.005868523592 
159          NO_ID    2.237318534    1.716871509    1.487683064    2.255468155    2.114194702    1.878662437    1.939143984    7.443794012    2.045602744 0.007666928278 0.003193023403 0.0005860806483 
160          NO_ID    2.240398638    1.804468539    1.362355856    2.063086239    2.237253483      1.6735935    2.083591719    6.008877506    10.02415815  0.02133788889 0.005801039782 0.002012171023 
161          NO_ID    2.241497594    1.864746817    1.514592374    2.143714926    2.134815573    1.802572771    1.632301453    7.435233881    3.577459832   0.0142620807 0.004333530461 0.0005967548058 
162          NO_ID    2.241931069    1.837285596    1.396730771    2.001647499    2.158740629    1.913681606    1.996168992    1.393286555    6.270323438 0.002651520026  0.00177771444 0.002000215034 
163          NO_ID    2.242347958    1.919118545    1.429863963    2.037478748    2.024566091    1.959632322    2.013747432    3.100052617    11.69126798  0.01897217298 0.003909477457 0.0001118640353 
164          NO_ID    2.246622202    1.894872532    1.376587832    2.182040208    2.236012613    1.984422242    1.932119061    2.275461356    4.495209314 0.002554798058 0.001950180182 0.001820073413 
165          NO_ID    2.249912613     1.70758102    1.298915028    2.062667964    2.045462717    1.709356057    2.068129189    7.986449186    2.495674008  0.01312653646 0.004175192812 0.000418904881 
166          NO_ID    2.250138834     1.80795432    1.421674491    2.171031637     2.00777113    1.701741611    2.071578282    5.641500299    5.176674219  0.00563335326 0.002992110159 0.0007612931202 
167          NO_ID    2.252587226    1.947694316    1.437682208    2.188288632    2.240331834    1.690835604    1.672111387    3.081767652    8.008630937 0.002887543609 0.002171139759 0.001601276557 
168          NO_ID     2.25319254    1.867962853    1.001810157    2.193619005    2.174371357    2.053419441    1.716411576   0.7401209216    6.841517081 0.005520854758  0.03759449273  0.04166941118 
169          NO_ID     2.25429648    1.852655842    1.386809883    2.084171395    2.042096261    1.835165429    1.605020831    9.215395738     3.25724365  0.02839572157 0.005411354623 0.001710674943 
