%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9   DAKOTA_RC_10   DAKOTA_RC_11    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3       obj_fn_1       obj_fn_2       obj_fn_3 
1            NO_ID    2.300176137    1.754528194    1.937910668    1.936211548    1.734332957    2.504553166    2.235346483    2.472311023    2.289968991    2.394277535    2.634009341    7.929221116   0.5648786614   0.4060890378            100            100            100 
2            NO_ID    2.302021599    2.147163692    2.110332667    1.718173325    1.937591296    2.560754175    2.328195988    2.424676065    2.270193184    2.541490865     2.12812647    7.833294084     3.04684315     5.46007472            100            100            100 
3            NO_ID    2.302544323    2.044833606    1.613324546    1.937629627      1.6920415    2.547433026    2.517187985    2.120103044    2.685020975    2.488189225    2.163052458    6.783054441    8.847604555    1.495026906            100            100            100 
4            NO_ID    2.303650899    1.983766924    2.039705196    1.862649211    1.911479461    2.492763694    2.521357238    2.394630309    2.213526403    2.245400475    2.237768347    2.257652098    3.670839665    11.51201256            100            100            100 
5            NO_ID    2.305171805    1.814807152    2.284332879     1.77160114    1.710678382    2.655861202    2.436943249     2.28337942    2.165808725    2.225703824    2.671127804    2.100868375    9.430953522    10.41267881            100            100            100 
6            NO_ID    2.305524749    1.976777043    1.980089195    1.811282996    1.643244704    2.609045302    2.516414736    2.174723636      2.6356202    2.300381086    2.497773895    7.862009954    3.411254734    8.316553796            100            100            100 
7            NO_ID    2.305910436    1.904466406    2.265590119    1.548515626    1.748140292    2.411649977    2.421609144    2.264555885    2.603985066    2.535572277    2.579053235     1.62152565    2.707577545    4.180376358            100            100            100 
8            NO_ID    2.306371461    2.148615593    2.026678754     1.99921928    1.768242858    2.602648728    2.237062327    2.413101602    2.209933562    2.610880195     2.46719455    6.843099461    1.057152071    8.379816752            100            100            100 
9            NO_ID     2.30924585    1.971758865    1.679467986    1.541880988    1.683093871    2.681751045    2.592756125    2.201250774    2.531236478    2.211065872    2.596984665    9.877288816    11.30432148    9.341155936            100            100            100 
10           NO_ID    2.309328636    1.745487435    2.201499921    1.858547876    2.060697526    2.520586793    2.139852475    2.386967038    2.226600875    2.496492012    2.326597839    1.194207179    2.375847644    1.588452817            100            100            100 
11           NO_ID    2.309558048    1.966913485    1.922204929    2.040713972    1.746287506    2.403118576    2.207413515    2.654844224    2.276128074    2.385712478    2.313174424    4.481674217    3.414874073    4.431067499            100            100            100 
12           NO_ID    2.309640388    2.225340048     2.24249122    2.037939341    1.717386479    2.251624063    2.129085794    2.630199025    2.126121849    2.627671249    2.629852678     2.60728229    2.529977852    4.579500253            100            100            100 
13           NO_ID    2.311442834    1.827353209    2.152669576    1.782691581    1.627780753    2.480540204    2.329540097    2.575644052    2.191743524     2.10499105    2.519558699    2.995941668    11.41079321    4.555351079            100            100            100 
14           NO_ID    2.312026953    2.044509668    1.890455471    1.883550648    1.732176159    2.523182045    2.541638157    2.292392926    2.234906148    2.433525275    2.362537347   0.8504863348    4.657121202    3.456800274            100            100            100 
15           NO_ID    2.313569143    1.707865628    1.928782832    2.060984734     1.79968509    2.231069785    2.584775252    2.211324422    2.342217724     2.42979292    2.263037352    4.420814553    4.673163031    3.453839199            100            100            100 
16           NO_ID    2.318674809    2.211335006    2.091333686    2.049426361    2.018156903    2.577612686    2.199798769    2.495733891    2.162627963    2.554150201    2.670073132    11.07143827    5.641599457    10.68190557            100            100            100 
17           NO_ID    2.320749137    2.121266359    2.269868242    1.879546607    1.625650596    2.429689085    2.511568575    2.391985317     2.49720427    2.145711133    2.499937527     1.87505312   0.9368513473    7.519653795            100            100            100 
18           NO_ID    2.324433075    2.179921148    1.927424513     1.53145166    1.532813274    2.445935502    2.180189532    2.650242437      2.5499997    2.302889355     2.45177066    9.560084429    6.456698709    8.851155067            100            100            100 
19           NO_ID    2.324588663    1.745991561    2.000392739    1.798178881    1.898329091    2.334592974     2.52842429    2.410476971    2.244608853     2.39017674    2.283788417    8.082684962     8.19462543    10.79209904            100            100            100 
20           NO_ID    2.325483526    2.064218268    1.984774929    1.959141224    1.617563032    2.590567571    2.350342394    2.578773424    2.395368097    2.202665255    2.639668905    3.186777023    9.732998784    2.237776163            100            100            100 
21           NO_ID    2.326433315    1.743673886    1.873049845    1.837415347    2.016415594    2.408337578    2.141367753    2.414497349    2.277091217    2.399806601    2.429965583    3.322524342    11.69749702     5.51265684            100            100            100 
22           NO_ID    2.326706394    2.098414602    2.135047025    2.006219849    1.776052899    2.385328436    2.161926167    2.319206464    2.381559899    2.274890491    2.274733893    2.262560233    10.72485567    6.674135213            100            100            100 
23           NO_ID    2.328225093    1.953661439    1.905130772    1.522222906    1.794450676    2.304468019    2.486245452    2.230240052    2.263767949    2.496715504     2.58139465    8.534530731    2.924728343    9.243570377            100            100            100 
24           NO_ID    2.329598145    1.961239773    1.941323776    1.831424467     1.84024719    2.200460786     2.47880113    2.302719788     2.14894872    2.193174535    2.494492819    1.454850393    9.562484023    0.847462323            100            100            100 
25           NO_ID    2.335168192    1.879684485     1.61141823     2.07676831    1.947035196    2.448331558     2.52050068    2.559219513    2.697425476    2.370062949     2.16344533    2.275454271    10.72301328    5.755483827            100            100            100 
26           NO_ID    2.338358093    2.182050154    1.534636068    1.989652032    2.090869047    2.503096149    2.318909018    2.298094523    2.113531425    2.274896836    2.260865591   0.1601360646    5.456146904    4.580866486            100            100            100 
27           NO_ID    2.341172482    1.788668605    1.860122309     1.75093594    1.835444829     2.67112288    2.145316994    2.692062497    2.549852752    2.524258064    2.286935927    2.310249518    11.94618382    5.324259882            100            100            100 
28           NO_ID     2.34213683    2.066693468    1.812645414    1.722826215    1.523420345    2.623021336    2.133346493    2.259968642    2.351502093    2.487383519    2.232694507    1.143978915    9.170090596    10.08821347            100            100            100 
29           NO_ID    2.346649154    2.064537037    1.740430505    1.541886137    1.984099061    2.594272854    2.111069721    2.389258869    2.473357907    2.203054734    2.363217511    11.00262238    3.159425353    11.10690731            100            100            100 
30           NO_ID    2.351416779    2.099876974    1.616170973    1.710313895    2.089349482    2.675828682    2.583504016    2.140862153    2.641690368    2.384784361    2.462875809    2.128454386   0.3205267155    10.00840025            100            100            100 
31           NO_ID    2.351965999    1.934919427    2.012039612    1.859675138    2.051579871    2.679630538    2.187172101    2.134933783    2.501567644    2.172364119     2.24170804    2.704084884    1.602750192    8.169018788            100            100            100 
32           NO_ID    2.352724419    1.947446581    2.146669278    1.658897297    1.855318749      2.6179479    2.365687609    2.337257173    2.232939679    2.507921725    2.615121025    1.711420628    3.503452768    8.046215491            100            100            100 
33           NO_ID    2.353207113    1.807872167    1.522047362    1.659927833    1.981938425    2.392835166    2.174247162    2.377863852    2.652631353    2.467250914     2.58718975     4.34849684    5.825900459    6.569533845  0.08826897938 0.007505392337 0.0003437439839 
34           NO_ID      2.3534097    1.819819871    2.152316484    1.827317049    1.740073599    2.511574185    2.229835512    2.657941677     2.50969346     2.41109221    2.312662498     2.02291249    4.093396461    9.317046051            100            100            100 
35           NO_ID    2.353411443    2.074066257    1.786488903    2.029168761    1.895925428    2.467690962    2.331795266    2.309325898    2.364793489    2.624044109    2.541286943    5.359879433    7.474324954    3.710033562            100            100            100 
36           NO_ID    2.353500612    1.981156945    2.057820304    1.881541238    1.758872929    2.450282773    2.550381434    2.265691289    2.112608812    2.674164616    2.228965234   0.8935172655     3.30707013    5.529510339            100            100            100 
37           NO_ID    2.356382839    1.717733555    2.072187666    1.866755162    1.932983141    2.523269577    2.379976822    2.525298606    2.331918342    2.494692001    2.673891684    4.666116186    9.118350097    2.776112131            100            100            100 
38           NO_ID    2.356939807    1.897022648    2.088771395    1.662534879    2.096899622     2.64058898    2.410707312    2.686249104    2.599701194    2.453053593    2.127111257    8.827831237   0.7567590665    7.799741326            100            100            100 
39           NO_ID    2.359028516     1.86935493    1.903980502    2.057985603    1.598249682     2.26147292    2.144675984    2.671000692    2.138795323    2.532956647    2.369658114    4.480917683    7.713480674    7.701819893            100            100            100 
40           NO_ID    2.360333393    1.916527336    1.865152669    1.593532487    1.563691028    2.309678335    2.359754843    2.601282323    2.664519012    2.685540998    2.325958389    2.694243915    8.540637261    5.081697181            100            100            100 
41           NO_ID    2.361553362    2.054479817     2.18780886     1.93213529    1.502100466    2.405022406    2.111784783    2.205266063    2.204977309    2.119794935    2.284315765    6.399989004    7.782853115   0.2939698623            100            100            100 
42           NO_ID     2.36252511    1.893898965    1.974736176    1.698511523    2.097174004    2.432106823    2.571627659    2.117170373    2.690461769    2.349900697    2.336199889    2.538388041    2.360216853    6.166664592            100            100            100 
43           NO_ID    2.365152948    1.944212979    1.839573103    1.634612416    1.790204541    2.224978651    2.460659414    2.188533631     2.29148595    2.446900445    2.499010602    6.721896069   0.7415436938     11.6559804            100            100            100 
44           NO_ID    2.368199736     2.16520984    1.517245983    1.958621163    1.996728558    2.561352715    2.447222106    2.420433279    2.437537085    2.528759082    2.632634432    5.314844473    3.612964798    11.28801053            100            100            100 
45           NO_ID    2.369613586    1.770901661    1.754815812    1.604684584    1.625429855     2.63295405    2.550746777    2.459762812    2.385008659    2.203311912    2.232073835    9.499553007     7.95178896    1.321663511            100            100            100 
46           NO_ID    2.369815906    2.103275038    2.196634741    1.867441668    1.519996369    2.459944651    2.336622921    2.319029515    2.236457634    2.568110146    2.172133341    2.612984074    7.236211547    7.248034339            100            100            100 
47           NO_ID    2.371825017    1.844397525     1.75566017    1.518423119     2.09445496    2.441598035     2.50007535    2.152300534     2.55571068    2.215087332    2.137368502    10.67658671    6.601314563    7.821579793            100            100            100 
48           NO_ID    2.373690821    2.180831497    2.232968735    1.712835836    1.846041337    2.668884199    2.159547499    2.342769896    2.496284296    2.588123525    2.663203175    2.676427615    6.337652137     9.91675214            100            100            100 
49           NO_ID    2.376449184    2.102301867    1.910526994    2.014237381    1.799832714    2.340111149    2.194741864    2.446463413    2.132772499    2.220790052    2.157001118    9.801245329    4.142759344    4.842484191            100            100            100 
50           NO_ID      2.3772079    1.728910738    2.279745162    1.998679975     2.00789859    2.568520386    2.131536404    2.590845986    2.256410741    2.527779984    2.457932716    8.827032503   0.3393446637    5.553191115            100            100            100 
51           NO_ID    2.377384613    2.108492869    1.869458895    1.887515625     1.73432625    2.502901499    2.238909881    2.304557156    2.141614554    2.664291208    2.269243021   0.1932990142    4.839619581    3.724588418            100            100            100 
52           NO_ID    2.377842859    1.737198605    2.286861408    1.953637913      1.9398112    2.694485858    2.324665137    2.589870375    2.581621962    2.344455714    2.395248299    5.427967488    10.76276788    6.757667913            100            100            100 
53           NO_ID    2.379258946     2.18320105    1.592155726    1.946771924    1.649370378    2.303980959    2.182608433     2.57107438    2.533127321    2.437721729    2.436981659    1.285180696    4.269653853    1.650740919            100            100            100 
54           NO_ID    2.380643726    1.706456584    1.585444918    2.093835279     1.88358367    2.505451228    2.361784435    2.508006803    2.570152334    2.506097918    2.253466366    8.038495049    5.724986256   0.9636512142            100            100            100 
55           NO_ID    2.388792484    1.889472508    2.145154919    1.869890925    1.551512671    2.675579958    2.353816285    2.422013656    2.264732352    2.431241975    2.237544203    1.586952266    3.682525022    10.24125595            100            100            100 
