%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
1            NO_ID    1.500690054    1.586026333    1.682559505    1.330817686    1.604781676    1.620767752    1.793244645    7.984641511    5.121707783            100            100            100 
2            NO_ID    1.502137587    1.660583374    1.675581392     1.65972279     1.71743774     1.89367392    1.865620484    1.678124423    6.009952731            100            100            100 
3            NO_ID    1.502687381    1.445887458    1.378957559     1.26038367     1.69871006    1.523009672    1.675913763    8.469218886    5.254843988            100            100            100 
4            NO_ID    1.503377274    1.401796299    1.591507146    1.271126696    1.337732164    1.606058342    1.726040351    11.98335362    5.818877323            100            100            100 
5            NO_ID    1.507662898    1.531174814    1.610482161     1.40285469    1.726506802    1.536173907    1.516897406    1.935464005    9.257795467            100            100            100 
6            NO_ID    1.507975569    1.452358984    1.641216125    1.748061383    1.681991236    1.581847735    1.575595279    9.592535834    6.968505065            100            100            100 
7            NO_ID    1.508009362    1.648931736    1.470610647    1.341354732    1.616040026     1.55255109    1.534692318     5.24709208    7.517434211            100            100            100 
8            NO_ID    1.508453136    1.562888155    1.650410555    1.282714795    1.429260661    1.757196578    1.565861198    4.278982369    11.35513944            100            100            100 
9            NO_ID    1.509804157    1.494025976    1.395832766    1.512133788    1.637414562    1.829584208    1.700966316    8.107558053    10.52118713            100            100            100 
10           NO_ID    1.509987926    1.503656185    1.534468146     1.26118106    1.318689282    1.844826425    1.565929035    1.984128558    4.707053786            100            100            100 
11           NO_ID     1.51182379    1.458464581    1.498291882    1.788612301    1.606304733    1.774962151     1.89453812    11.26318307     2.24329307            100            100            100 
12           NO_ID    1.512598685    1.464693294    1.652942011    1.761497455    1.589134432    1.655411604    1.641509843    1.984156285    1.264252615            100            100            100 
13           NO_ID    1.514224601    1.549859351     1.66418795    1.453221064    1.511310602    1.522797347    1.529341118    2.106302413    4.424621256            100            100            100 
14           NO_ID    1.516702454    1.489149927    1.570865568    1.370548804    1.314637101    1.565666662    1.723156728    8.512326438    11.83659733            100            100            100 
15           NO_ID    1.517921353    1.487589723    1.603277869     1.48675327    1.399939262    1.743443724    1.723877868   0.3555465026    10.41419317            100            100            100 
16           NO_ID    1.520332285    1.486581278    1.488036071    1.371289987    1.406836244     1.77830443    1.572122981   0.8466175836    6.640558063            100            100            100 
17           NO_ID    1.520650843    1.470758388    1.433649359    1.347689196    1.548679083    1.873126944    1.541193726    5.171438659    3.808097828            100            100            100 
18           NO_ID    1.520714142    1.689419884     1.57663014    1.400212538     1.47849588    1.686961698    1.673072048     4.70054145    5.227838362            100            100            100 
19           NO_ID    1.522402695    1.449359645    1.554587737    1.634100607    1.691123706    1.795430097    1.793393404   0.9441597354    5.645110066            100            100            100 
20           NO_ID    1.522798263    1.613537473    1.641038308    1.329376416    1.606948249    1.553243645    1.643165714    3.128500506     6.96241649            100            100            100 
21           NO_ID    1.524091036    1.526180083    1.316162506    1.488941973    1.437237331    1.506887463    1.855089268    1.125131725    6.967953257            100            100            100 
22           NO_ID    1.524334032    1.640396778    1.388155855    1.343627705    1.675289593    1.734963805    1.894159018    2.197064181     2.00170171            100            100            100 
23           NO_ID     1.52905958    1.562328484    1.638066013    1.405108173     1.31045201    1.814080134    1.786056473    1.564345938    1.478739896            100            100            100 
24           NO_ID     1.52929821     1.68454726    1.325969984     1.54901925     1.75904036    1.879586572    1.761377788    2.249351761    11.33299046            100            100            100 
25           NO_ID    1.529478053    1.435342111    1.437097319    1.264814341    1.408384078    1.649927653    1.669727238    5.618125607    2.036358438            100            100            100 
26           NO_ID    1.529779924     1.56327791     1.33492754    1.581724514    1.534601082    1.732521654     1.80487296    8.747011222    4.521803947            100            100            100 
27           NO_ID    1.530992725    1.506533629    1.690744767    1.774836073    1.585716388    1.709267631    1.765485797  0.02170780488    1.918036335            100            100            100 
28           NO_ID    1.532500476    1.625677587    1.615571143    1.354444534    1.724144649    1.629775355    1.653270244    4.449771878    5.364505869            100            100            100 
29           NO_ID    1.535200015    1.646405824    1.326903215    1.294397402    1.648858398    1.502903866    1.603653691    2.121319582    5.592407358            100            100            100 
30           NO_ID    1.535396041    1.603309186    1.519942073    1.477605695    1.538598013    1.620927538    1.670600304    8.491190078      11.282324            100            100            100 
31           NO_ID    1.536144049    1.680022098    1.351438901    1.749156632     1.76432267    1.799474012     1.84558251   0.9848804907    4.724911459            100            100            100 
32           NO_ID     1.53820672    1.542732749    1.417026197     1.30208397    1.495585302    1.500324066    1.581849981   0.2874005904     2.65594021            100            100            100 
33           NO_ID    1.538959171    1.567467629    1.675923712    1.331896127    1.597971382    1.693627592     1.59448836    2.829728623  0.01830588655            100            100            100 
34           NO_ID    1.541283776    1.484494523    1.587532128    1.732470636    1.479593385    1.633662665     1.76092668    9.539185037    7.799614211            100            100            100 
35           NO_ID    1.543929023    1.560653159    1.377310582    1.529803229    1.317432073    1.876647777    1.863781086    10.43440041    11.95861199            100            100            100 
36           NO_ID    1.544563188    1.675507067    1.595905551    1.561472772    1.766109162    1.727814532      1.8971363    1.253757695    2.820763803            100            100            100 
37           NO_ID    1.549167211    1.499305176    1.644549722    1.451180011    1.362858532    1.536939314    1.797354531    9.495780122   0.1734640841            100            100            100 
38           NO_ID     1.54968739    1.457363181     1.56892853    1.662869229    1.275564357    1.897124014    1.512456703    8.531860581    2.721452031            100            100            100 
39           NO_ID    1.549939763    1.672154017    1.633729536    1.665409051    1.322932414    1.742963609    1.614578163    8.804908006   0.1459313594            100            100            100 
40           NO_ID    1.554317643    1.584597902    1.610038944    1.457619263    1.423696154    1.513443283    1.610600475    6.445833494    11.63784548            100            100            100 
41           NO_ID    1.555720942    1.546807627    1.360961267    1.588433405     1.79352382    1.537245802    1.625386678    4.802580895    6.393262175            100            100            100 
42           NO_ID    1.558649031    1.508916315    1.361833851    1.510139861    1.725817016    1.737536555    1.631750141    1.616888149    8.543251207            100            100            100 
43           NO_ID    1.561410145    1.560913397    1.510675481    1.711504877    1.370868323    1.505905196    1.779192778    11.66535803    5.667081353            100            100            100 
44           NO_ID    1.563410068    1.416279899    1.616754789    1.456138482    1.586166162    1.747786658    1.845239872    6.066786303     10.3894325            100            100            100 
45           NO_ID     1.56608063    1.524673316    1.317126792    1.388045051    1.594779473    1.727987217    1.615428373    8.756681396    8.512173558            100            100            100 
46           NO_ID    1.566350262    1.644555496    1.323651766     1.57597655    1.475699464    1.855735518    1.573935066     4.77353783    4.836368543            100            100            100 
47           NO_ID    1.566631568    1.491972765    1.598023114    1.645977318    1.750014567    1.830253328    1.801952532    2.794603811    1.614497491            100            100            100 
48           NO_ID    1.568065605    1.409622751    1.458953171    1.349113346    1.687182572    1.728893781    1.802997505    9.481004017     9.46610533            100            100            100 
49           NO_ID    1.572961066    1.676579706    1.564868183    1.424319268    1.535196778    1.524782301    1.539527921    8.335568177     10.7819839            100            100            100 
50           NO_ID    1.574254577    1.654655036    1.658220702    1.289011921     1.61900666    1.831592219    1.756804331    9.488516242    1.642008473            100            100            100 
51           NO_ID    1.576968022    1.469775424    1.472752047    1.504259274    1.370551114    1.581800685    1.784599084    4.928031248    7.262537831            100            100            100 
52           NO_ID    1.577116187    1.675627159    1.672573804    1.766504951     1.37757648    1.813088605    1.666053121    3.054060852    10.82603124            100            100            100 
53           NO_ID    1.581963672    1.455040129    1.338118584     1.53723787    1.399576461    1.809197499    1.528842342    8.229428863     3.57260889            100            100            100 
54           NO_ID    1.584260556    1.643045962    1.430669378    1.495910762    1.694932307    1.572633566    1.719142291    9.716345965    1.047901165            100            100            100 
55           NO_ID     1.58451762    1.558145319    1.315031973    1.306568424    1.326658864    1.891835929    1.675735379    5.210394895    9.007541772            100            100            100 
56           NO_ID    1.584951635    1.525497392    1.532912161    1.395086623    1.504720413    1.849698459    1.508795413    10.72306217     1.76235585            100            100            100 
57           NO_ID    1.587555014    1.452561189     1.30400052    1.753528053    1.272860964    1.850073062    1.702284831   0.6574776418    4.451542242            100            100            100 
58           NO_ID    1.587639838    1.672525185    1.555273469    1.553115834    1.628419642    1.667740511    1.590013022    9.367629031    9.017487823            100            100            100 
59           NO_ID    1.589158255    1.603902887    1.582664995    1.410909363    1.373159103    1.745799587    1.725908584    8.536396381    3.399189358            100            100            100 
60           NO_ID    1.590169734    1.631925555    1.512462489     1.58062587    1.472613558    1.650573149     1.55055518    4.904928722    2.724641859            100            100            100 
61           NO_ID    1.591333041    1.642041003    1.637254155    1.436134346    1.655766859    1.607942385    1.849173617   0.6716205555    3.023760775            100            100            100 
62           NO_ID    1.601344627    1.670491284    1.356240978    1.644357223    1.749595837    1.617424256    1.865762812    11.12682562    1.312765338            100            100            100 
63           NO_ID    1.601717089    1.512249968    1.316688483    1.253162522    1.316394242    1.613091366    1.504485476    9.427096355    7.156614882 0.001013861375 0.001646679846 0.004310058637 
64           NO_ID    1.602112535    1.563892149    1.583786835    1.465278553    1.600167006    1.757149632    1.708005122    6.530697548    6.936074471            100            100            100 
65           NO_ID    1.602284009    1.667429134     1.54772635    1.676140388    1.490359549    1.718979491    1.760189301    11.14639079    6.061692637            100            100            100 
66           NO_ID    1.605868981    1.509397683     1.61783386    1.268067308    1.363782647    1.560626614    1.870054906    8.824959837    5.034691887            100            100            100 
67           NO_ID    1.607264302    1.450718569    1.357418948     1.26033408    1.651014665    1.801494411    1.835430159    0.948850282    10.00197881   0.0140854786 0.006757106787 0.003925776735 
68           NO_ID    1.607479133    1.522454321    1.564031832     1.61434225    1.565731199    1.690105827    1.788627948    2.000896326    10.62752674            100            100            100 
69           NO_ID    1.608501821    1.500578901    1.647539801    1.772774081    1.258364963    1.567658887    1.733410356    3.405625626   0.3554041108            100            100            100 
70           NO_ID    1.610907757    1.574063166    1.307372146     1.54792773    1.384308063    1.658938031    1.582527697    5.291451028    11.94431262            100            100            100 
71           NO_ID    1.616950302     1.57096792    1.598132296    1.667125335    1.615975427    1.588442628    1.520390077    9.121295928    8.011503622            100            100            100 
72           NO_ID     1.61712314    1.423714856    1.539962527     1.26762363    1.613685797    1.705653331    1.842728966     4.92234616    3.139564305            100            100            100 
73           NO_ID    1.618095971     1.49324366    1.614733401    1.480157538    1.497563006    1.610476904    1.728348568   0.7853762194    3.173008652            100            100            100 
74           NO_ID    1.619907009    1.506483909    1.639666926    1.660745324    1.623857777    1.551773741    1.525354081  0.01304955595    2.900345521            100            100            100 
75           NO_ID    1.620611031    1.674643202    1.519609246    1.728544926    1.364319201    1.547566473    1.746164969    11.59515351    9.411912593            100            100            100 
76           NO_ID    1.622635428    1.556546536    1.581624463    1.736527127    1.684785792    1.544896891    1.717869743    5.435520918    8.235587433            100            100            100 
77           NO_ID    1.622876635    1.579608189    1.670147039    1.738345189     1.46148827     1.89130675    1.628522161    5.659036447    1.303775546            100            100            100 
78           NO_ID    1.623144016    1.688298027    1.502724077    1.679669161    1.783190135    1.705119142    1.703993808  0.09418538403    8.067730568            100            100            100 
79           NO_ID     1.62415194    1.637221067    1.678131609    1.790479901    1.561226995    1.707311473    1.761445764    9.910849006    8.053106528            100            100            100 
80           NO_ID    1.625212059    1.484746112    1.399932075    1.497425303    1.584325434    1.566257976    1.583668034    11.42148607    10.69869157            100            100            100 
81           NO_ID    1.625280016    1.655386101    1.490413157    1.262401309    1.315696267    1.758037916    1.566438082    1.658843933    4.490548333            100            100            100 
82           NO_ID     1.62991802    1.484080111    1.426630209    1.426740328     1.31174361    1.754839859    1.602969353    7.887793923    6.250281039            100            100            100 
83           NO_ID    1.630037683     1.64209943    1.458403871    1.784866999    1.372750192    1.766260981    1.861471533    8.027798919     5.68027938            100            100            100 
84           NO_ID    1.630144939     1.62909676    1.538453983    1.433297554     1.71054305    1.785576798    1.770404631    10.37143399  0.02295652964            100            100            100 
85           NO_ID    1.630150954    1.674744426    1.603722359    1.439159344     1.64925198    1.661223442    1.896087755    5.339149645    8.191093592            100            100            100 
86           NO_ID    1.634085488     1.40045055    1.541263304     1.62030973    1.411870327    1.772883112    1.609278694    3.916231794    4.121456195            100            100            100 
87           NO_ID    1.634679368    1.566525993    1.378175184    1.687700407    1.727464236        1.69117    1.518259644    3.815771757    1.029473115            100            100            100 
88           NO_ID    1.639143424    1.484598346    1.305875032    1.319164735    1.485739386    1.651096786    1.612135476    10.81918356    2.914365723            100            100            100 
89           NO_ID    1.641032934    1.674962259    1.493264195    1.594669597    1.343446337    1.653919241    1.806909777    10.64298676    3.517850034            100            100            100 
90           NO_ID     1.64219075    1.604859672    1.560080677    1.264612997    1.637199127    1.577264883    1.861038189     9.16175828    6.229088201            100            100            100 
91           NO_ID    1.644572355    1.690511241    1.321753918    1.578259918    1.504284629    1.849704788    1.507875009    10.80859737    4.508563323            100            100            100 
92           NO_ID    1.645961627    1.564145645    1.469987246    1.778708753    1.307708441    1.788239627    1.561337693    3.830016807    3.737639388            100            100            100 
93           NO_ID    1.646727529    1.558593292    1.518120202    1.332844914    1.274808571    1.681037873    1.598949686    3.141955444    8.870821359            100            100            100 
94           NO_ID    1.648615128    1.510850248    1.684533652    1.702518427    1.472784281     1.68434612     1.79329226    9.294662072    11.23170582            100            100            100 
95           NO_ID    1.649769879    1.433685949    1.302126632    1.423040101    1.434350175    1.773997148    1.508512341    7.532935357    10.90702213            100            100            100 
96           NO_ID    1.650206564    1.574603524    1.520206639    1.401045263    1.335080706    1.530965459    1.541041997    2.790164297    3.904061193            100            100            100 
97           NO_ID      1.6517385    1.471422821    1.474269705     1.68939715    1.707560431    1.572349052     1.51897191    6.682161422    5.862463052            100            100            100 
98           NO_ID    1.656388077    1.575313582    1.310323562    1.784181849    1.279042791    1.801146219     1.84827093     9.99241791    1.633610566            100            100            100 
